EVA_NR,DS100,NAME,VERKEHR,LAENGE,BREITE,Unnamed: 6,Unnamed: 7,region
8012965,USB,Seebergen,RV,10.792702,50.92927,,,Central
8005502,RSEE,Seebrugg,RV,8.191115,47.803516,,,South
8005504,MSH,Seefeld-Hechendorf,RV,11.19873,48.04137,,,South
8005505,MSEG,Seeg,RV,10.613981,47.655267,,,South
8081586,BSFD,Seegefeld,RV,13.11681,52.55248,,,North
8012967,LSNA,Seehausen(Altm),RV,11.743515,52.885775,,,North
8012968,WSEE,Seehausen(Uckermark),RV,13.880888,53.225063,,,North
8005506,MSEB,Seeleiten-Berggeist,RV,11.16583,47.670984,,,South
8005507,HS,Seelze,RV,9.594314,52.391675,,,Central
8012975,DSRH,Seerhausen,RV,13.240079,51.270271,,,East
8000043,HSSN,Seesen,RV,10.173898,51.887263,,,Central
8005508,MSE,Seeshaupt,RV,11.28703,47.822783,,,South
8005510,SSE,Sehlem(Kr Wittlich),RV,6.823421,49.906959,,,West
8012976,DSEH,Sehma,RV,12.993805,50.535453,,,East
8005511,HSEN,Sehnde,RV,9.962528,52.318075,,,Central
8005512,MSBD,Seiboldsdorf,RV,12.636988,47.852967,,,East
8005523,NSLI,Seligenstadt(b Würzburg),RV,10.102454,49.85426,,,Central
8005525,ESEM,Selm,RV,7.453406,51.706644,,,West
8005526,ESEB,Selm-Beifang,RV,7.454609,51.693672,,,West
8005532,MSED,Senden,RV,10.050502,48.324016,,,South
8010327,BSN,Senftenberg,RV,14.003905,51.526941,,,East
8005536,TSE,Sennfeld,RV,9.380518,49.378762,,,Central
8005539,SSER,Serrig,RV,6.569981,49.577132,,,West
8005540,TSER,Sersheim,RV,9.018508,48.958916,,,South
8005543,NSF,Seubersdorf,RV,11.628123,49.167648,,,Central
8005544,FSG,Seulberg,RV,8.646005,50.241906,,,Central
8005545,NSE,Seulbitz,RV,11.868771,50.20982,,,Central
8005551,RSIB,Siebeldingen-Birkweiler,RV,8.042565,49.20927,,,Central
8005555,ESIH,Siedlinghausen,RV,8.473835,51.257761,,,Central
8005556,KSIB,Siegburg/Bonn,FV,7.203026,50.793915,,,West
8007438,RSGB,Siegelsbach,RV,9.087386,49.271227,,,Central
8005557,NSDF,Siegelsdorf,RV,10.875519,49.50635,,,Central
8000046,ESIE,Siegen,RV,8.016508,50.875939,,,Central
8005559,MSGD,Siegsdorf,RV,12.646006,47.821827,,,East
8005561,ASID,Sierksdorf,FV,10.769108,54.068523,,,North
8005562,SSBG,Siersburg,RV,6.665362,49.361696,,,West
8005566,TSY,Siglingen,RV,9.305336,49.297435,,,Central
8000069,TSIG,Sigmaringen,RV,9.221851,48.086984,,,South
8005568,TSID,Sigmaringendorf,RV,9.260935,48.068901,,,South
8005569,ESIL,Silbach,RV,8.481124,51.22367,,,Central
8012993,USI,Silberhausen,RV,10.34241,51.319425,,,Central
8012996,DSBS,Silberstraße,RV,12.549615,50.662054,,,East
8000072,MSBI,Simbach(Inn),RV,13.023012,48.262726,,,East
8005572,NSHU,Simmelsdorf-Hüttenbach,RV,11.341671,49.598459,,,Central
8005573,FSMH,Simtshausen,RV,8.704856,50.936918,,,Central
8005574,TSI,Sindelfingen,RV,8.999075,48.703891,,,South
8005575,KSIU,Sindorf,RV,6.681106,50.903707,,,West
8079616,RSII,Singen Industriegeb.,RV,8.872131,47.75945,,,South
8005560,RSIS,Singen Landesgartenschau,RV,8.827046,47.760737,,,South
8000073,RSI,Singen(Hohentwiel),FV,8.840383,47.758438,,,South
8005576,FSL,Singlis,RV,9.323773,51.058605,,,Central
8005577,FSI,Sinn,RV,8.324932,50.649827,,,Central
8070097,RSMM,Sinsheim Museum/Arena,RV,8.899932,49.241239,,,Central
8005578,RSM,Sinsheim(Elsenz) Hbf,RV,8.8751,49.250353,,,Central
8005587,RSZM,Sinzheim,RV,8.158429,48.75988,,,South
8005580,KSIZ,Sinzig(Rhein),RV,7.258279,50.546982,,,West
8005582,RSIN,Sipplingen,RV,9.095524,47.795587,,,South
8013000,USDF,Sitzendorf-Unterweißbach,RV,11.155399,50.627313,,,Central
8000076,ESOT,Soest,FV,8.104589,51.578419,,,Central
8000087,KSO,Solingen Hbf,FV,7.004187,51.160766,,,West
8006714,KSV,Solingen Vogelpark,RV,6.992398,51.166711,,,West
8070865,RSLA,Söllingen Kapellenstraße,RV,8.549618,48.983956,,,South
8007866,RSLR,Söllingen Reetzstr.,RV,8.540793,48.991053,,,South
8005585,RSL,Söllingen(b Karlsr),RV,8.543543,48.987754,,,South
8005593,MSO,Solnhofen,RV,10.993983,48.891987,,,South
8013005,LSK,Solpke,RV,11.294178,52.500416,,,North
8000445,HSDK,Soltendieck,RV,10.761416,52.874209,,,North
8010328,USD,Sömmerda,RV,11.127532,51.165186,,,Central
8005601,TSOD,Sondernach,RV,9.618849,48.36696,,,South
8005602,RSOH,Sondernheim,RV,8.360272,49.194981,,,Central
8010329,USH,Sondershausen,RV,10.849193,51.370054,,,Central
8013008,USO,Sonneberg(Thür)Hbf,RV,11.168848,50.355078,,,Central
8005607,MSHM,Sontheim(Schwab),RV,10.345372,48.012172,,,South
8005608,TSON,Sontheim-Brenz,RV,10.284863,48.559324,,,South
8005609,MSF,Sonthofen,FV,10.272344,47.513241,,,South
8005586,ASOE,Sörup,RV,9.669912,54.716662,,,North
8005614,MSY,Soyen,RV,12.209744,48.108085,,,East
8005616,TSP,Spaichingen,RV,8.740147,48.068987,,,South
8005622,KSPA,Spay,RV,7.645473,50.255544,,,West
8005623,FSPE,Speele,RV,9.563559,51.377458,,,Central
8005624,SSPE,Speicher,RV,6.615911,49.929184,,,West
8005625,NSKN,Speikern,RV,11.336992,49.528639,,,Central
8005628,RSP,Speyer Hbf,RV,8.427949,49.324119,,,Central
8005629,KSPI,Spich,RV,7.114916,50.826727,,,West
8079048,RSPG,Spielberg,RV,8.474626,48.897652,,,South
8013017,WSP,Sponholz,RV,13.366401,53.563854,,,North
8005637,FSPRS,Sprendlingen(Rheinhess),RV,7.981795,49.858947,,,West
8005638,HSPR,Springe,RV,9.556238,52.21515,,,Central
8010331,DEG,St Egidien,RV,12.622556,50.789568,,,East
8005644,RSGO,St Georgen(Schwarzw),FV,8.341955,48.123813,,,South
8005645,FSGO,St Goar,RV,7.714587,50.150155,,,West
8005648,RSIG,St Ilgen-Sandhausen,RV,8.668715,49.341268,,,Central
8005649,SSI,St Ingbert,RV,7.110814,49.274763,,,West
8005652,MKL,St Koloman,RV,11.882965,48.243747,,,South
8005653,MMG,St Mang,RV,10.325539,47.708899,,,South
8005658,SSTO,St Thomas,RV,6.601076,50.069788,,,West
8005659,SSWD,St Wendel,RV,7.165293,49.466952,,,West
8000089,AST,Stade,RV,9.477008,53.596143,,,North
8013022,DWH,Stadt Wehlen(Sachs),RV,14.032242,50.953718,,,East
8005661,FSTA,Stadtallendorf,FV,9.015278,50.825432,,,Central
8005662,HSHG,Stadthagen,RV,9.189426,52.332837,,,Central
8005666,NSPO,Stadtprozelten,RV,9.410979,49.783595,,,Central
8013025,USR,Stadtroda,RV,11.722792,50.868216,,,Central
8077773,RST,Stahringen,RV,8.976275,47.787663,,,South
8005673,SSTB,Stambach,RV,7.456623,49.239171,,,West
8005674,NSM,Stammbach,RV,11.704894,50.154633,,,Central
8005676,MST,Starnberg,RV,11.34367,47.995963,,,South
8010332,LSF,Staßfurt,RV,11.587898,51.851258,,,Central
8013029,DSTU,Stauchitz,RV,13.21192,51.242914,,,East
8005682,HSTF,Stederdorf(Kr Uelzen),RV,10.592702,52.907428,,,North
8005687,MSTN,Stein(Traun),RV,12.546124,47.985354,,,East
8013033,DSTI,Steina,RV,13.022657,51.103359,,,East
8000091,NSTN,Steinach(b Rothenburg ob der Tauber),FV,10.273535,49.453218,,,Central
8005688,RSNA,Steinach(Baden),RV,8.056469,48.298992,,,South
8005689,SSTA,Steinalben,RV,7.651484,49.316247,,,West
8005690,FSA,Steinau(Straße),RV,9.443162,50.314349,,,Central
8005692,NSD,Steinbach am Wald,RV,11.382922,50.441648,,,Central
8013037,USTH,Steinbach-Hallenberg,RV,10.558086,50.693163,,,Central
8005699,MSA,Steinebach,RV,11.206812,48.061184,,,South
8005701,RSTN,Steinen,RV,7.741561,47.641604,,,West
8007858,RSFL,Steinfeld(Pfalz),RV,8.039369,49.044675,,,Central
8013039,LSFD,Steinfeld(Stendal),RV,11.728617,52.614734,,,North
8001096,EBGO,Steinfurt-Borghorst,RV,7.397539,52.118737,,,West
8000062,EBFT,Steinfurt-Burgsteinfurt,RV,7.32934,52.147384,,,West
8005712,EGRK,Steinfurt-Grottenkamp,RV,7.375921,52.123249,,,West
8013040,WSNB,Steinhausen-Neuburg,RV,11.596334,53.942319,,,North
8005706,FSHM,Steinheim(Main),RV,8.906852,50.121369,,,Central
8005709,MSHG,Steinhöring,RV,12.031284,48.083487,,,East
8010333,DSPH,Steinpleis,RV,12.394074,50.708976,,,East
8005714,RSS,Steinsfurt,RV,8.907978,49.235822,,,Central
8005713,RSTE,Steinweiler,RV,8.130696,49.120844,,,Central
8005715,SSTW,Steinwenden,RV,7.524785,49.454175,,,West
8010334,LS,Stendal,FV,11.854412,52.594723,,,North
8013046,LSV,Stendal Vorbf,RV,11.87129,52.595836,,,North
8010335,LSS,Stendal-Stadtsee,RV,11.836728,52.606837,,,North
8005720,FSTZ,Sterbfritz,RV,9.625417,50.312868,,,Central
8013051,WSE,Sternfeld,RV,13.15042,53.824775,,,North
8005722,FSZH,Sterzhausen,RV,8.708698,50.861554,,,Central
8005724,TSHG,Stetten am Heuchelberg,RV,9.014726,49.136913,,,Central
8005725,MSTS,Stetten(Schwab),RV,10.43604,48.027663,,,South
8005726,TSTE,Stetten-Beinstein,RV,9.35245,48.811924,,,South
8007134,RSF,Stettfeld(Baden),RV,8.64374,49.178906,,,Central
8005735,MSD,Stockdorf,RV,11.400845,48.093258,,,South
8005737,NSTH,Stockheim(Oberfr),RV,11.282133,50.306822,,,Central
8005739,FSTK,Stockstadt(Main),RV,9.063369,49.976627,,,Central
8005740,FSTR,Stockstadt(Rhein),RV,8.47244,49.809433,,,Central
8099506,KST G,Stolberg(Rheinl)Gbf,RV,6.22488,50.797555,,,West
8000348,KST,Stolberg(Rheinl)Hbf,RV,6.217478,50.79448,,,West
8098348,KST B,Stolberg(Rheinl)Hbf Gl.27,RV,6.219009,50.794526,,,West
8098349,KST E,Stolberg(Rhl)Hbf G44,RV,6.218439,50.7948,,,West
8005741,KSTT,Stolberg-Altstadt,RV,6.230538,50.764259,,,West
8005745,KSTM,Stolberg-Mühlener Bahnhof,RV,6.223898,50.773589,,,West
8005744,KSTS,Stolberg-Schneidmühle,RV,6.219012,50.784904,,,West
8005746,KSOM,Stommeln,RV,6.752466,51.018092,,,West
8005747,TSGZ,Storzingen,RV,9.127085,48.134881,,,South
8013061,USHM,Stotternheim,RV,11.048324,51.052351,,,Central
8010338,WSR,Stralsund Hbf,FV,13.077321,54.308626,,,North
8013062,WSRR,Stralsund Rügendamm,RV,13.107522,54.305322,,,North
8011778,WSRB,Stralsund-Grünhufe,RV,13.04393,54.304298,,,North
8010339,WSB,Strasburg(Uckerm),RV,13.745272,53.515101,,,North
8005750,TSTR,Straßberg-Winterlingen,RV,9.087718,48.178747,,,South
8000095,NST,Straubing,FV,12.574094,48.876978,,,East
8010341,BST,Strausberg,RV,13.833611,52.532204,,,North
8081420,BSTR,Strausberg Stadt,RV,13.888133,52.57698,,,North
8080680,BHGM,Strausberg-Hegermühle,RV,13.866607,52.548375,,,North
8010342,USF,Straußfurt,RV,10.987507,51.163144,,,Central
8005760,NSU,Strullendorf,RV,10.96167,49.84555,,,Central
8005762,FSY,Stryck,RV,8.629398,51.282472,,,Central
8087027,WSBB,Stubbenfelde,RV,14.033515,54.028074,,,North
8007071,TSBH,Stubersheim,RV,9.920377,48.593792,,,South
8005764,RSTU,Stühlingen,RV,8.451368,47.74703,,,South
8010343,LSTF,Stumsdorf,RV,12.066859,51.616234,,,East
8005766,TSEB,Stuttgart Ebitzweg,RV,9.231701,48.803938,,,South
8006699,TSFS,Stuttgart Feuersee,RV,9.166273,48.772768,,,South
8005768,TFL,Stuttgart Flughafen/Messe,RV,9.19263,48.690648,,,South
8000096,TS,Stuttgart Hbf,FV,9.181635,48.784084,,,South
8098096,TS  T,Stuttgart Hbf (tief),RV,9.179808,48.782999,,,South
8006743,TSNS,Stuttgart Neckarpark,RV,9.241595,48.792173,,,South
8004357,TSNU,Stuttgart Nürnberger Str.,RV,9.234858,48.806423,,,South
8006698,TSS,Stuttgart Schwabstr.,RV,9.156959,48.770255,,,South
8006513,TSUN,Stuttgart Universität,RV,9.105398,48.745837,,,South
8005769,TSC,Stuttgart-Bad Cannstatt,RV,9.217531,48.801377,,,South
8005770,TSZ F,Stuttgart-Feuerbach,RV,9.169382,48.813673,,,South
8005771,TSM,Stuttgart-Münster,RV,9.21586,48.820724,,,South
8005772,TSOM,Stuttgart-Obertürkheim,RV,9.267889,48.762013,,,South
8005779,TSOS,Stuttgart-Österfeld,RV,9.116774,48.737651,,,South
8005773,TSRO,Stuttgart-Rohr,RV,9.108328,48.717902,,,South
8005774,TSSM,Stuttgart-Sommerrain,RV,9.248327,48.81527,,,South
8005775,TSUH,Stuttgart-Untertürkheim,RV,9.250569,48.779751,,,South
8005776,TSV,Stuttgart-Vaihingen,RV,9.113226,48.726279,,,South
8005777,TSZAH,Stuttgart-Zazenhausen,RV,9.199539,48.836034,,,South
8005778,TSZ,Stuttgart-Zuffenhausen,RV,9.166739,48.829415,,,South
8013072,WSBN,Subzin-Liessow,RV,12.347623,53.891919,,,North
8005781,ASU,Suchsdorf,RV,10.091264,54.349605,,,North
8013073,WSLT,Sülstorf,RV,11.388039,53.513998,,,North
8005786,TSUE,Sülzbach,RV,9.340458,49.14855,,,Central
8005792,TSUS,Sülzbach Schule,RV,9.351457,49.145063,,,Central
8013074,USUE,Sülzenbrücken,RV,10.895873,50.887391,,,Central
8005790,TSD,Süßen,RV,9.76028,48.683641,,,South
8010345,USL,Suhl,RV,10.682826,50.605145,,,Central
8005791,TSUL,Sulz(Neckar),RV,8.636748,48.366485,,,South
8005793,MSBH,Sulzbach(Inn),RV,13.382017,48.454689,,,East
8005794,NSUZ,Sulzbach(Main),RV,9.146531,49.917973,,,Central
8005795,TSBM,Sulzbach(Murr),RV,9.500409,48.999461,,,South
8005796,SSZ,Sulzbach(Saar),RV,7.055062,49.299561,,,West
8005797,SSZA,Sulzbach(Saar)Altenwald,RV,7.078876,49.312078,,,West
8005800,NSR,Sulzbach-Rosenberg,RV,11.739277,49.499478,,,Central
8005801,NSRH,Sulzbach-Rosenberg Hütte,RV,11.775299,49.489036,,,Central
8005802,MSUG,Sulzberg,RV,10.363935,47.675214,,,South
8005805,RSFD,Sulzfeld(Baden),RV,8.852544,49.108173,,,Central
8004616,KODE,Swisttal-Odendorf,RV,6.879764,50.651162,,,West
8005809,HSYK,Syke,RV,8.809786,52.91616,,,North
8005811,ESYH,Sythen,RV,7.226121,51.771376,,,West
8005812,STB,Taben,RV,6.600316,49.552747,,,West
8005813,MTCH,Tacherting,RV,12.567336,48.078747,,,East
8005820,TTM,Tamm(Württ),RV,9.125828,48.921605,,,South
8013083,LTH,Tangerhütte,RV,11.809943,52.433869,,,Central
8013084,LTM,Tangermünde,RV,11.969957,52.545741,,,North
8013087,DTA,Tanndorf,RV,12.848393,51.161466,,,East
8005823,TTA,Tannheim(Württ),RV,10.09692,47.994955,,,South
8013090,WTA,Tantow,RV,14.347926,53.269275,,,North
8005825,ATP,Tarp,RV,9.398599,54.664815,,,North
8005826,ATAT,Tating,RV,8.709512,54.322847,,,North
8005827,TTB,Tauberbischofsheim,RV,9.658294,49.623632,,,Central
8005828,MTA,Tauberfeld,RV,11.275691,48.819238,,,South
8013093,LTC,Taucha(Leipzig),RV,12.485724,51.379459,,,East
8005831,MTU,Taufkirchen,RV,11.609252,48.051552,,,South
8012445,BT,Teichland,RV,14.423813,51.818613,,,East
8005833,MTO,Teisendorf,RV,12.834452,47.849397,,,East
8013100,BTL,Teltow,RV,13.300441,52.388282,,,East
8080450,BTLS,Teltow Stadt,RV,13.276623,52.396906,,,East
8005835,STS,Temmels,RV,6.462523,49.688479,,,West
8005836,RTMU,Teningen-Mundingen,RV,7.824408,48.128777,,,West
8013104,WTHN,Teschenhagen,RV,13.374233,54.389367,,,North
8013105,WTOW,Teschow,RV,11.637959,53.994354,,,North
8013106,WTI,Tessin,RV,12.462614,54.032017,,,North
8010348,WTE,Teterow,RV,12.577966,53.768437,,,North
8010349,UTEU,Teuchern,RV,12.016542,51.133858,,,East
8013110,LTT,Teutschenthal,RV,11.782738,51.464358,,,Central
8005843,STWF,Thaleischweiler-Fröschen,RV,7.578141,49.261374,,,West
8005845,TTL,Thalfingen(b Ulm),RV,10.047853,48.432982,,,South
8013113,DTAL,Thalheim(Erzgeb),RV,12.849345,50.696598,,,East
8005852,MTMA,Thann-Matzbach,RV,12.04746,48.26651,,,East
8005855,NTAS,Thansüß,RV,11.937845,49.622265,,,Central
8013114,DTH,Tharandt,RV,13.592111,50.982872,,,East
8005856,RTG,Thayngen,RV,8.7043,47.745502,,,South
8005857,STN,Theisbergstegen,RV,7.448373,49.518978,,,West
8013115,LT,Theißen,RV,12.106626,51.090429,,,East
8013116,DWIE,Thermalbad Wiesenbad,RV,13.044958,50.619145,,,East
8005858,ATHS,Thesdorf,RV,9.813837,53.644372,,,North
8005864,NTHM,Thüngersheim,RV,9.840298,49.877985,,,Central
8005865,KTH,Thür,RV,7.27708,50.358808,,,West
8013123,BTHR,Thyrow,RV,13.259634,52.247228,,,East
8013124,DTFN,Tiefenau,RV,13.413904,51.390689,,,East
8005871,RTI,Tiengen(Hochrhein),RV,8.272003,47.635471,,,South
8005874,ATIM,Timmendorferstrand,FV,10.76227,53.994212,,,North
8005876,RTIT,Titisee,RV,8.155069,47.903402,,,South
8006422,MWSL,Tittmoning-Wiesmühl,RV,12.744898,48.023909,,,East
8005883,MTG,Töging(Inn),RV,12.59487,48.259015,,,East
8005885,ATG,Tönning,RV,8.937601,54.314139,,,North
8010351,LTG,Torgau,RV,12.991134,51.563036,,,East
8013131,WTO,Torgelow,RV,14.008758,53.63462,,,North
8005892,RT,Trasadingen,RV,8.436804,47.665238,,,South
8013132,WTH,Trassenheide,RV,13.868517,54.081378,,,North
8005893,MTRD,Traundorf,RV,12.639879,47.838373,,,East
8005894,MTRT,Traunreut,RV,12.589768,47.965068,,,East
8000116,MTS,Traunstein,FV,12.638801,47.869727,,,East
8013137,BTN,Trebbin,RV,13.230382,52.217618,,,East
8013138,LTRL,Treben-Lehma,RV,12.440947,51.046935,,,East
8005895,NTG,Trebgast,RV,11.552112,50.065979,,,Central
8005896,FTRE,Trechtingshausen,RV,7.852359,50.009042,,,West
8003179,STK,Treis-Karden,RV,7.299635,50.179836,,,West
8000122,MTL,Treuchtlingen,FV,10.908159,48.961267,,,South
8000129,FTS,Treysa,FV,9.185673,50.910661,,,Central
8005902,RTR,Triberg,FV,8.236806,48.140004,,,South
8000134,STR,Trier Hbf,RV,6.652453,49.756846,,,West
8005907,NTF,Triesdorf,RV,10.679144,49.200919,,,Central
8007147,TTRA,Trochtelfingen ALB-GOLD,RV,9.245916,48.328851,,,South
8005908,TTO,Trochtelfingen(b Bopfingen),RV,10.401823,48.838365,,,South
8000135,KT,Troisdorf,RV,7.150892,50.813922,,,West
8013152,UTRO,Tromsdorf,RV,11.481268,51.118495,,,Central
8005911,TTR,Trossingen Bahnhof,RV,8.585154,48.087664,,,South
8000141,TT,Tübingen Hbf,FV,9.055407,48.515811,,,South
8005917,TTD,Tübingen-Derendingen,RV,9.05059,48.503486,,,South
8005918,TTLU,Tübingen-Lustnau,RV,9.094876,48.524048,,,South
8005920,MTFD,Türkenfeld,RV,11.077277,48.104725,,,South
8000144,MTHB,Türkheim(Bay)Bf,RV,10.617439,48.04569,,,South
8000154,STM,Türkismühle,RV,7.114615,49.580358,,,West
8005923,MTLG,Tüßling,RV,12.588701,48.212319,,,East
8005924,MTUL,Tulling,RV,12.060049,48.082865,,,East
8000163,TTU,Tuttlingen,FV,8.798542,47.980579,,,South
8005927,MTZ,Tutzing,FV,11.27289,47.907142,,,South
8005928,FTW,Twiste,RV,8.964011,51.33626,,,Central
8005929,HT,Twistringen,RV,8.644832,52.79188,,,North
8007133,RUO,Ubstadt Ort,RV,8.625553,49.156748,,,Central
8085003,RUOS,Ubstadt Salzbrunnenstr,RV,8.633025,49.15519,,,Central
8070098,RUOU,Ubstadt Uhlandstr.,RV,8.628827,49.162713,,,Central
8005931,RUW,Ubstadt-Weiher,RV,8.623335,49.167021,,,Central
8013158,LUS,Uchtspringe,RV,11.592243,52.543674,,,North
8013159,UUD,Uder,RV,10.062149,51.367042,,,Central
8005935,KUBP,Übach-Palenberg,RV,6.097265,50.924336,,,West
8005942,RUEM,Überlingen,RV,9.162654,47.769173,,,South
8005937,RUEB,Überlingen Therme,RV,9.145642,47.769269,,,South
8005943,RUEN,Überlingen-Nußdorf,RV,9.188144,47.754859,,,South
8005940,MUS,Übersee,FV,12.487338,47.822047,,,East
8013160,LUEB,Uebigau,RV,13.296519,51.585421,,,East
8013161,WUEK,Ückeritz,RV,14.049809,54.013918,,,North
8013162,WUM,Ueckermünde,RV,14.05408,53.733923,,,North
8013156,WUMH,Ueckermünde Stadthafen,RV,14.052233,53.736202,,,North
8000168,HU,Uelzen,FV,10.553053,52.969781,,,North
8005945,SUG,Ürzig(DB),RV,7.004806,49.995933,,,West
8005947,NU,Uffenheim,RV,10.242887,49.551264,,,Central
8005948,MUF,Uffing a Staffelsee,RV,11.158954,47.72015,,,South
8005949,TUH,Uhingen,RV,9.585528,48.708605,,,South
8004595,RUDM,Uhldingen-Mühlhofen,RV,9.248419,47.736997,,,South
8013168,DUD,Ulbersdorf,RV,14.219801,50.955621,,,East
8000170,TU,Ulm Hbf,FV,9.982227,48.399437,,,South
8005954,TUDT,Ulm-Donautal,RV,9.940355,48.36634,,,South
8005955,TU  F,Ulm-Söflingen,RV,9.958849,48.402726,,,South
8005961,MURB,Umrathshausen Bf,RV,12.320636,47.818772,,,East
8005962,MURO,Umrathshausen Ort,RV,12.326966,47.805741,,,East
8005963,RUN,Unadingen,RV,8.397886,47.881166,,,South
8005966,NUDF,Undorf,RV,11.939138,49.02714,,,Central
8005968,FUNG,Ungedanken,RV,9.218971,51.124656,,,Central
8005970,KUN,Unkel,RV,7.219678,50.602992,,,West
8000171,EUN,Unna,RV,7.692858,51.538982,,,West
8005971,EUK,Unna-Königsborn,RV,7.687808,51.55328,,,West
8005975,MUAG,Unterammergau,RV,11.030051,47.617464,,,South
8005976,NUA,Unterasbach,RV,10.98539,49.416691,,,Central
8005977,MUA,Unteraschau,RV,12.697808,47.922956,,,East
8005983,TUE,Unterelchingen,RV,10.100191,48.452989,,,South
8005986,MUFG,Unterföhring,RV,11.646772,48.19031,,,South
8007436,RUG,Untergimpern,RV,9.011964,49.269021,,,Central
8017042,MUGR,Untergrainau,RV,11.042821,47.481117,,,South
8005989,TUG,Untergriesheim,RV,9.222779,49.265104,,,Central
8005990,RURB,Untergrombach,RV,8.54829,49.087651,,,Central
8005991,MUH,Unterhaching,RV,11.612359,48.064962,,,South
8005995,NUT,Unterheckenhofen,RV,11.056154,49.213517,,,Central
8006003,TUJS,Unterjesingen Sandäcker,RV,8.988261,48.523306,,,South
8005997,TUK,Unterkochen,RV,10.126493,48.815008,,,South
8005998,TUL,Unterlenningen,RV,9.460555,48.565255,,,South
8013171,UUZ,Unterloquitz,RV,11.391975,50.580446,,,Central
8007140,RUOE,Unteröwisheim Bf,RV,8.668986,49.146342,,,Central
8079149,RUOEL,Unteröwisheim M.-Luther-Str.,RV,8.66202,49.146484,,,Central
8006008,TURB,Unterreichenbach,RV,8.711284,48.826858,,,South
8006688,MUSM,Unterschleißheim,RV,11.568628,48.2737,,,South
8006017,NUS,Untersteinach(b Stadtsteinach),RV,11.528122,50.129846,,,Central
8006019,SUSZ,Untersulzbach,RV,7.663654,49.522537,,,West
8006030,TUA,Urbach(b Schorndorf),RV,9.573734,48.804956,,,South
8006032,KURF,Urft,RV,6.580173,50.512369,,,West
8007357,SURM,Urmersbach,RV,7.13185,50.255912,,,West
8006035,KUR,Urmitz,RV,7.509072,50.402613,,,West
8006036,KURR,Urmitz Rheinbrücke,RV,7.527923,50.418391,,,West
8006037,MURS,Urschalling,RV,12.33869,47.835815,,,East
8006039,TURS,Urspring,RV,9.894569,48.550144,,,South
8005342,SUZD,Usch-Zendscheid,RV,6.602947,50.102659,,,West
8006041,HUS,Uslar,RV,9.65524,51.654481,,,Central
8006043,FUS,Usseln,RV,8.67014,51.280542,,,Central
8013177,WUTZ,Utzedel,RV,13.116222,53.860724,,,North
8006052,NVA,Vach,RV,10.986146,49.517572,,,Central
8006717,MVAD,Vachendorf,RV,12.32188,47.826814,,,East
8013180,LVA,Vahldorf,RV,11.499764,52.252389,,,Central
8006053,TV,Vaihingen(Enz),FV,8.957632,48.948118,,,South
8006054,KVA,Vallendar,RV,7.609821,50.399645,,,West
8006059,MVS,Vaterstetten,RV,11.76438,48.104109,,,South
8013183,BVLZ,Vehlefanz,RV,13.114827,52.722332,,,North
8006065,NVE,Veitshöchheim,RV,9.876196,49.831432,,,Central
8006064,EVLR,Velbert Rosenhügel,RV,7.101725,51.300124,,,West
8003529,ELBG,Velbert-Langenberg,RV,7.122377,51.354764,,,West
8004340,ENV,Velbert-Neviges,RV,7.090484,51.313159,,,West
8004430,ENIR,Velbert-Nierenhof,RV,7.134154,51.372376,,,West
8006067,NVN,Velden(b Hersbruck),RV,11.518333,49.610808,,,Central
8010355,WV,Velgast,FV,12.803137,54.277316,,,North
8004415,FNV,Vellmar-Niedervellmar,RV,9.478438,51.351851,,,Central
8004597,FOV,Vellmar-Obervellmar,RV,9.452475,51.359679,,,Central
8013185,BVLT,Velten(Mark),RV,13.172034,52.684889,,,North
8013186,WVE,Ventschow,RV,11.580016,53.787208,,,North
8006076,HV,Verden(Aller),FV,9.237855,52.920818,,,North
8001922,MESH,Vierkirchen-Esterhofen,RV,11.445108,48.361118,,,South
8000174,KV,Viersen,FV,6.403896,51.254947,,,West
8013192,UVI,Vieselbach,RV,11.137866,50.992971,,,Central
8000366,RVL,Villingen(Schwarzw),FV,8.465261,48.058022,,,South
8000356,RVLE,Villingen-Schwenningen Eisstadion,RV,8.528553,48.052772,,,South
8000393,RVLH,Villingen-Schwenningen Hammerstatt,RV,8.546922,48.060175,,,South
8006084,MVSB,Vilsbiburg,RV,12.3475,48.447384,,,East
8006085,NVK,Vilseck,RV,11.801058,49.615629,,,Central
8006086,NVI,Vilshofen(Niederbay),RV,13.190867,48.629551,,,East
8013194,LVG,Vinzelberg,RV,11.67196,52.569185,,,North
8006098,EVD,Voerde(Niederrhein),RV,6.688813,51.597541,,,West
8006100,SVO,Vogelweh,RV,7.706011,49.438535,,,West
