route_id,trip_id,leg_sequence,from_stop_id,to_stop_id,countries,scheduled_running_min,routed_driving_min,routed_dynamics_min,routed_model_min,implied_buffer_min,implied_buffer_pct,routed_buffer_min,applied_buffer_pct,routed_distance_km,excluded_reason
1,ÖBB NJ 468,1,Wien Hbf,Wien Meidling,AT,,3,1,4,,,1,25.0,3.5,no_timetable
1,ÖBB NJ 468,2,Wien Meidling,St. Pölten Hbf,AT,,40,1,41,,,14,34.1,62.5,no_timetable
1,ÖBB NJ 468,3,St. Pölten Hbf,Linz Hbf,AT,,46,2,48,,,17,35.4,122.8,no_timetable
1,ÖBB NJ 468,4,Linz Hbf,Salzburg Hbf,AT,,63,1,64,,,22,34.4,124.2,no_timetable
1,ÖBB NJ 468,5,Salzburg Hbf,Rosenheim,AT+DE,,50,1,51,,,24,47.1,88.2,no_timetable
1,ÖBB NJ 468,6,Rosenheim,München Ost,DE,,27,1,28,,,15,53.6,55.0,no_timetable
1,ÖBB NJ 468,7,München Ost,Koblenz Hbf,DE,420,262,1,263,157,59.7,132,50.2,533.6,
1,ÖBB NJ 468,8,Koblenz Hbf,Bonn Hbf,DE,42,29,1,30,12,40.0,15,50.0,59.1,
1,ÖBB NJ 468,9,Bonn Hbf,Köln Ehrenfeld,DE,38,17,1,18,20,111.1,9,50.0,33.9,
1,ÖBB NJ 468,10,Köln Ehrenfeld,Aachen Hbf,DE,42,38,1,39,3,7.7,19,48.7,67.1,
1,ÖBB NJ 468,11,Aachen Hbf,Liège Guillemins / Luik Guillemins,BE+DE,61,39,1,40,21,52.5,18,45.0,54.4,
1,ÖBB NJ 468,12,Liège Guillemins / Luik Guillemins,Bruxelles Noord / Brussel Nord,BE,57,46,1,47,10,21.3,22,46.8,98.7,
1,ÖBB NJ 468,13,Bruxelles Noord / Brussel Nord,Bruxelles Noord / Brussel Nord,,1,0,0,0,1,,0,,0.0,zero_routed_time
1,ÖBB NJ 468,14,Bruxelles Noord / Brussel Nord,Bruxelles Midi / Brussel Zuid,BE,10,5,0,5,5,,2,40.0,3.5,leg_too_short
10,PKP TLK 35190/50191,1,Kraków Gł.,Trzebinia,PL,,18,1,19,,,7,36.8,38.8,no_timetable
10,PKP TLK 35190/50191,2,Trzebinia,Gdańsk Gł.,PL,520,272,1,273,247,90.5,110,40.3,627.0,
10,PKP TLK 35190/50191,3,Gdańsk Gł.,Gdynia Gł.,PL,31,12,1,13,18,138.5,5,38.5,21.0,
10,PKP TLK 35190/50191,4,Gdynia Gł.,Hel,PL,129,53,1,54,75,138.9,21,38.9,76.0,
100,FS IC Notte 794,1,Reggio Calabria Centrale,Tropea,IT,,54,1,55,,,22,40.0,89.4,no_timetable
100,FS IC Notte 794,2,Tropea,Lamezia Terme Centrale,IT,,32,1,33,,,13,39.4,52.2,no_timetable
100,FS IC Notte 794,3,Lamezia Terme Centrale,Roma Ostiense,IT,353,229,1,230,123,53.5,93,40.4,543.8,
100,FS IC Notte 794,4,Roma Ostiense,Civitavecchia,IT,48,31,1,32,16,50.0,13,40.6,70.7,
100,FS IC Notte 794,5,Civitavecchia,Grosseto,IT,59,51,1,52,7,13.5,20,38.5,109.7,
100,FS IC Notte 794,6,Grosseto,Livorno Centrale,IT,72,46,2,48,24,50.0,19,39.6,127.6,
100,FS IC Notte 794,7,Livorno Centrale,Pisa Centrale,IT,24,12,1,13,11,84.6,5,38.5,20.6,
100,FS IC Notte 794,8,Pisa Centrale,La Spezia Centrale,IT,59,36,1,37,22,59.5,14,37.8,74.5,
100,FS IC Notte 794,9,La Spezia Centrale,Genova Piazza Principe,IT,123,55,1,56,67,119.6,22,39.3,86.6,
100,FS IC Notte 794,10,Genova Piazza Principe,Torino Porta Nuova,IT,111,75,1,76,35,46.1,30,39.5,158.5,
101,FS IC Notte 1954,1,Palermo Centrale,Termini Imerese,,,,0,,,,,,,routing_failed
101,FS IC Notte 1954,2,Termini Imerese,Barcellona Castroreale,,,,0,,,,,,,routing_failed
101,FS IC Notte 1954,3,Barcellona Castroreale,Messina Centrale,,,,0,,,,,,,routing_failed
101,FS IC Notte 1954,4,Messina Centrale,Lamezia Terme Centrale,,,,0,,,,,,,routing_failed
101,FS IC Notte 1954,5,Lamezia Terme Centrale,Roma Termini,,370,,0,,,,,,,routing_failed
102,FS IC Notte 1958,1,Palermo Centrale,Termini Imerese,,,,0,,,,,,,routing_failed
102,FS IC Notte 1958,2,Termini Imerese,Barcellona Castroreale,,,,0,,,,,,,routing_failed
102,FS IC Notte 1958,3,Barcellona Castroreale,Messina Centrale,,,,0,,,,,,,routing_failed
102,FS IC Notte 1958,4,Messina Centrale,Salerno,,367,,0,,,,,,,routing_failed
102,FS IC Notte 1958,5,Salerno,Napoli Centrale,,40,,0,,,,,,,routing_failed
102,FS IC Notte 1958,6,Napoli Centrale,Roma Termini,,193,,0,,,,,,,routing_failed
103,FS IC Notte 1955 (S),1,Roma Termini,Napoli Centrale,,,,0,,,,,,,routing_failed
103,FS IC Notte 1955 (S),2,Napoli Centrale,Salerno,,,,0,,,,,,,routing_failed
103,FS IC Notte 1955 (S),3,Salerno,Messina Centrale,,326,,0,,,,,,,routing_failed
103,FS IC Notte 1955 (S),4,Messina Centrale,Taormina Giardini,,92,,0,,,,,,,routing_failed
103,FS IC Notte 1955 (S),5,Taormina Giardini,Catania Centrale,,53,,0,,,,,,,routing_failed
103,FS IC Notte 1955 (S),6,Catania Centrale,Siracusa,,81,,0,,,,,,,routing_failed
104,FS IC Notte 1959 (S),1,Roma Termini,Lamezia Terme Centrale,,359,,0,,,,,,,routing_failed
104,FS IC Notte 1959 (S),2,Lamezia Terme Centrale,Messina Centrale,,186,,0,,,,,,,routing_failed
104,FS IC Notte 1959 (S),3,Messina Centrale,Taormina Giardini,,84,,0,,,,,,,routing_failed
104,FS IC Notte 1959 (S),4,Taormina Giardini,Catania Centrale,,41,,0,,,,,,,routing_failed
104,FS IC Notte 1959 (S),5,Catania Centrale,Siracusa,,79,,0,,,,,,,routing_failed
105,FS IC Notte 770,1,Trieste Centrale,Udine,IT,,48,1,49,,,19,38.8,72.6,no_timetable
105,FS IC Notte 770,2,Udine,Venezia Santa Lucia,IT,,62,1,63,,,25,39.7,122.4,no_timetable
105,FS IC Notte 770,3,Venezia Santa Lucia,Bologna Centrale,IT,116,67,1,68,48,70.6,28,41.2,159.5,
105,FS IC Notte 770,4,Bologna Centrale,Roma Termini,IT,284,212,1,213,71,33.3,85,39.9,408.7,
106,FS IC Notte 763,1,Bolzano / Bozen,Verona Porta Nuova,IT,,75,1,76,,,30,39.5,146.1,no_timetable
106,FS IC Notte 763,2,Verona Porta Nuova,Orvieto,IT,332,180,1,181,151,83.4,73,40.3,399.0,
106,FS IC Notte 763,3,Orvieto,Roma Termini,IT,58,74,1,75,-17,-22.7,30,40.0,124.7,router_slower_than_reality
107,SNCF IC Nuit 5789,1,Paris Austerlitz,Crest,FR,463,299,1,300,163,54.3,121,40.3,661.6,
107,SNCF IC Nuit 5789,2,Crest,Gap,FR,131,103,1,104,27,26.0,41,39.4,125.0,
107,SNCF IC Nuit 5789,3,Gap,Briançon,FR,96,59,1,60,36,60.0,24,40.0,81.1,
108,SNCF IC Nuit 5772,1,Nice Ville,Cannes,FR,,17,1,18,,,7,38.9,29.9,no_timetable
108,SNCF IC Nuit 5772,2,Cannes,Toulon,FR,,64,1,65,,,26,40.0,127.1,no_timetable
108,SNCF IC Nuit 5772,3,Toulon,Marseille Saint-Charles,FR,,38,1,39,,,15,38.5,66.8,no_timetable
108,SNCF IC Nuit 5772,4,Marseille Saint-Charles,Paris Austerlitz,FR,596,378,1,379,217,57.3,152,40.1,871.8,
109,SNCF IC Nuit 3754 (Sun),1,Albi Ville,Rodez,FR,,65,1,66,,,26,39.4,82.0,no_timetable
109,SNCF IC Nuit 3754 (Sun),2,Rodez,Figeac,FR,,57,1,58,,,23,39.7,72.6,no_timetable
109,SNCF IC Nuit 3754 (Sun),3,Figeac,St-Denis-lès-Martel,FR,,46,1,47,,,18,38.3,63.2,no_timetable
109,SNCF IC Nuit 3754 (Sun),4,St-Denis-lès-Martel,Paris Austerlitz,FR,460,244,1,245,215,87.8,98,40.0,526.3,
11,CFR IRN 1837,1,Iași,Suceava,,,,0,,,,,,,routing_failed
11,CFR IRN 1837,2,Suceava,Dej Călători,,,,0,,,,,,,routing_failed
11,CFR IRN 1837,3,Dej Călători,Cluj-Napoca,,56,,0,,,,,,,routing_failed
110,SNCF IC Nuit 5737,1,Paris Austerlitz,Nîmes,FR,512,350,1,351,161,45.9,141,40.2,801.0,
110,SNCF IC Nuit 5737,2,Nîmes,Montpellier Saint-Roch,FR,28,21,1,22,6,27.3,9,40.9,49.2,
110,SNCF IC Nuit 5737,3,Montpellier Saint-Roch,Béziers,FR,50,31,1,32,18,56.2,13,40.6,71.6,
110,SNCF IC Nuit 5737,4,Béziers,Narbonne,FR,20,11,1,12,8,66.7,5,41.7,25.5,
110,SNCF IC Nuit 5737,5,Narbonne,Perpignan,FR,53,30,1,31,22,71.0,12,38.7,64.3,
110,SNCF IC Nuit 5737,6,Perpignan,Cerbère,FR,48,23,1,24,24,100.0,9,37.5,41.1,
111,SNCF IC Nuit 3731,1,Paris Austerlitz,Dax,FR,511,267,2,269,242,90.0,108,40.1,727.2,
111,SNCF IC Nuit 3731,2,Dax,Bayonne,FR,43,26,1,27,16,59.3,10,37.0,50.1,
111,SNCF IC Nuit 3731,3,Bayonne,Pau,FR,82,57,1,58,24,41.4,23,39.7,105.7,
111,SNCF IC Nuit 3731,4,Pau,Lourdes,FR,28,20,1,21,7,33.3,8,38.1,38.9,
111,SNCF IC Nuit 3731,5,Lourdes,Tarbes,FR,19,12,1,13,6,46.2,5,38.5,20.6,
112,SNCF IC Nuit 3970,1,Latour-de-Carol / La Tor de Querol,Pamiers,FR,,84,1,85,,,34,40.0,98.8,no_timetable
112,SNCF IC Nuit 3970,2,Pamiers,Fleury-les-Aubrais (Orléans),FR,543,299,2,301,242,80.4,121,40.2,781.5,
112,SNCF IC Nuit 3970,3,Fleury-les-Aubrais (Orléans),Paris Austerlitz,FR,71,49,1,50,21,42.0,21,42.0,118.9,
113,PKP EN 1276,1,Rijeka,Břeclav,,718,,0,,,,,,,routing_failed
113,PKP EN 1276,2,Břeclav,Staré Město u Uherského Hradiště,,40,,0,,,,,,,routing_failed
113,PKP EN 1276,3,Staré Město u Uherského Hradiště,Přerov,,29,,0,,,,,,,routing_failed
113,PKP EN 1276,4,Přerov,Hranice na Moravě,,28,,0,,,,,,,routing_failed
113,PKP EN 1276,5,Hranice na Moravě,Ostrava hl.n.,,37,,0,,,,,,,routing_failed
113,PKP EN 1276,6,Ostrava hl.n.,Bohumín,,9,,0,,,,,,,routing_failed
113,PKP EN 1276,7,Bohumín,Tychy,,90,,0,,,,,,,routing_failed
113,PKP EN 1276,8,Tychy,Katowice,,26,,0,,,,,,,routing_failed
113,PKP EN 1276,9,Katowice,Zawiercie,,42,,0,,,,,,,routing_failed
113,PKP EN 1276,10,Zawiercie,Opoczno Południe,,59,,0,,,,,,,routing_failed
113,PKP EN 1276,11,Opoczno Południe,Warszawa Zachodnia,,53,,0,,,,,,,routing_failed
113,PKP EN 1276,12,Warszawa Zachodnia,Warszawa Centralna,,7,,0,,,,,,,routing_failed
113,PKP EN 1276,13,Warszawa Centralna,Warszawa Wschodnia,,11,,0,,,,,,,routing_failed
114,OTE 141,1,Villach Hbf,Edirne,AT+BG+HU+RS,815,1212,1,1213,-398,-32.8,468,38.6,1731.1,router_slower_than_reality
115,ÖBB EN 1272,1,Split,Knin,HR,,97,1,98,,,39,39.8,102.7,no_timetable
115,ÖBB EN 1272,2,Knin,Zagreb Zapadni Kolodvor,HR,,274,1,275,,,110,40.0,320.6,no_timetable
115,ÖBB EN 1272,3,Zagreb Zapadni Kolodvor,Maribor,HR+SI,161,118,1,119,42,35.3,47,39.5,166.6,
115,ÖBB EN 1272,4,Maribor,Graz Hbf,AT+SI,90,39,1,40,50,125.0,15,37.5,67.8,
115,ÖBB EN 1272,5,Graz Hbf,Bruck an der Mur,AT,49,38,1,39,10,25.6,13,33.3,53.8,
115,ÖBB EN 1272,6,Bruck an der Mur,Wiener Neustadt Hbf,AT,101,78,1,79,22,27.8,27,34.2,110.6,
115,ÖBB EN 1272,7,Wiener Neustadt Hbf,Wien Meidling,AT,30,20,1,21,9,42.9,7,33.3,44.6,
115,ÖBB EN 1272,8,Wien Meidling,Wien Hbf,AT,7,3,1,4,3,,1,25.0,3.5,leg_too_short
115,ÖBB EN 1272,9,Wien Hbf,Wien Hbf (Autoreisezuganlage),,6,0,0,0,6,,0,,0.0,zero_routed_time
116,PKP/ČD EN 40406,1,München Hbf,München Ost,DE,,13,0,13,,,6,46.2,6.9,no_timetable
116,PKP/ČD EN 40406,2,München Ost,Rosenheim,DE,,30,1,31,,,16,51.6,55.0,no_timetable
116,PKP/ČD EN 40406,3,Rosenheim,Salzburg Hbf,AT+DE,,50,1,51,,,24,47.1,88.2,no_timetable
116,PKP/ČD EN 40406,4,Salzburg Hbf,Attnang-Puchheim,AT,,41,1,42,,,14,33.3,69.9,no_timetable
116,PKP/ČD EN 40406,5,Attnang-Puchheim,Linz Hbf,AT,,23,1,24,,,8,33.3,54.2,no_timetable
116,PKP/ČD EN 40406,6,Linz Hbf,St. Pölten Hbf,AT,,46,2,48,,,17,35.4,122.8,no_timetable
116,PKP/ČD EN 40406,7,St. Pölten Hbf,Wien Meidling,AT,,40,1,41,,,14,34.1,62.5,no_timetable
116,PKP/ČD EN 40406,8,Wien Meidling,Wien Hbf,AT,,3,1,4,,,1,25.0,3.5,no_timetable
116,PKP/ČD EN 40406,9,Wien Hbf,Břeclav,AT+CZ,,52,1,53,,,19,35.8,89.3,no_timetable
116,PKP/ČD EN 40406,10,Břeclav,Katowice,CZ+PL,252,147,1,148,104,70.3,60,40.5,284.5,
116,PKP/ČD EN 40406,11,Katowice,Sosnowiec Główny,PL,17,21,0,21,-4,-19.0,8,38.1,10.9,router_slower_than_reality
116,PKP/ČD EN 40406,12,Sosnowiec Główny,Zawiercie,PL,29,68,1,69,-40,-58.0,27,39.1,71.7,router_slower_than_reality
116,PKP/ČD EN 40406,13,Zawiercie,Włoszczowa Północ,PL,35,29,1,30,5,16.7,13,43.3,69.5,
116,PKP/ČD EN 40406,14,Włoszczowa Północ,Warszawa Zachodnia,PL,77,75,1,76,1,1.3,31,40.8,179.9,
116,PKP/ČD EN 40406,15,Warszawa Zachodnia,Warszawa Centralna,PL,6,34,1,35,-29,-82.9,14,40.0,34.5,router_slower_than_reality
116,PKP/ČD EN 40406,16,Warszawa Centralna,Warszawa Wschodnia,PL,15,40,1,41,-26,-63.4,16,39.0,41.8,router_slower_than_reality
117,HŽPP/ÖBB EN 40414,1,Zagreb Gl. K.,Ljubljana,HR+SI,,109,1,110,,,43,39.1,141.2,no_timetable
117,HŽPP/ÖBB EN 40414,2,Ljubljana,Villach Hbf,AT+SI,,72,1,73,,,28,38.4,100.9,no_timetable
117,HŽPP/ÖBB EN 40414,3,Villach Hbf,Innsbruck Hbf,AT,272,199,1,200,72,36.0,70,35.0,298.4,
117,HŽPP/ÖBB EN 40414,4,Innsbruck Hbf,St. Anton am Arlberg,AT,85,61,1,62,23,37.1,21,33.9,98.8,
117,HŽPP/ÖBB EN 40414,5,St. Anton am Arlberg,Feldkirch,AT,72,41,1,42,30,71.4,14,33.3,57.1,
117,HŽPP/ÖBB EN 40414,6,Feldkirch,Buchs (SG),AT+CH,34,20,1,21,13,61.9,4,19.0,20.8,
117,HŽPP/ÖBB EN 40414,7,Buchs (SG),Zürich HB,CH,85,70,1,71,14,19.7,21,29.6,112.4,
118,PKP/ČD EN 40416,1,München Hbf,München Ost,DE,,13,0,13,,,6,46.2,6.9,no_timetable
118,PKP/ČD EN 40416,2,München Ost,Rosenheim,DE,,30,1,31,,,16,51.6,55.0,no_timetable
118,PKP/ČD EN 40416,3,Rosenheim,Salzburg Hbf,AT+DE,,50,1,51,,,24,47.1,88.2,no_timetable
118,PKP/ČD EN 40416,4,Salzburg Hbf,Attnang-Puchheim,AT,,41,1,42,,,14,33.3,69.9,no_timetable
118,PKP/ČD EN 40416,5,Attnang-Puchheim,Linz Hbf,AT,,23,1,24,,,8,33.3,54.2,no_timetable
118,PKP/ČD EN 40416,6,Linz Hbf,St. Pölten Hbf,AT,,46,2,48,,,17,35.4,122.8,no_timetable
118,PKP/ČD EN 40416,7,St. Pölten Hbf,Wien Meidling,AT,,40,1,41,,,14,34.1,62.5,no_timetable
118,PKP/ČD EN 40416,8,Wien Meidling,Wien Hbf,AT,,3,1,4,,,1,25.0,3.5,no_timetable
118,PKP/ČD EN 40416,9,Wien Hbf,Břeclav,AT+CZ,,52,1,53,,,19,35.8,89.3,no_timetable
118,PKP/ČD EN 40416,10,Břeclav,Gliwice,CZ+PL,269,149,1,150,119,79.3,60,40.0,281.3,
118,PKP/ČD EN 40416,11,Gliwice,Zabrze,PL,21,5,1,6,15,,2,33.3,8.1,leg_too_short
118,PKP/ČD EN 40416,12,Zabrze,Katowice,PL,22,12,1,13,9,69.2,5,38.5,18.4,
118,PKP/ČD EN 40416,13,Katowice,Mysłowice,PL,15,34,0,34,-19,-55.9,14,41.2,24.1,router_slower_than_reality
118,PKP/ČD EN 40416,14,Mysłowice,Jaworzno Szczakowa,PL,10,8,1,9,1,,3,33.3,13.2,leg_too_short
118,PKP/ČD EN 40416,15,Jaworzno Szczakowa,Trzebinia,PL,9,7,1,8,1,,4,50.0,15.7,leg_too_short
118,PKP/ČD EN 40416,16,Trzebinia,Krzeszowice,PL,9,6,1,7,2,,3,42.9,13.4,leg_too_short
118,PKP/ČD EN 40416,17,Krzeszowice,Kraków Gł.,PL,16,13,1,14,2,14.3,5,35.7,25.4,
118,PKP/ČD EN 40416,18,Kraków Gł.,Tarnow,PL,63,34,1,35,28,80.0,15,42.9,77.4,
118,PKP/ČD EN 40416,19,Tarnow,Dębica,PL,18,14,1,15,3,20.0,7,46.7,33.3,
118,PKP/ČD EN 40416,20,Dębica,Rzeszow Gł.,PL,28,20,1,21,7,33.3,9,42.9,46.4,
118,PKP/ČD EN 40416,21,Rzeszow Gł.,Przeworsk,PL,28,22,1,23,5,21.7,9,39.1,36.7,
118,PKP/ČD EN 40416,22,Przeworsk,Jarosław,PL,11,9,1,10,1,10.0,4,40.0,14.8,
118,PKP/ČD EN 40416,23,Jarosław,Przemyśl Gł.,PL,28,22,1,23,5,21.7,9,39.1,35.1,
119,SNCF IC Nuit 3754,1,Rodez,Figeac,FR,,57,1,58,,,23,39.7,72.6,no_timetable
119,SNCF IC Nuit 3754,2,Figeac,St-Denis-lès-Martel,FR,,46,1,47,,,18,38.3,63.2,no_timetable
119,SNCF IC Nuit 3754,3,St-Denis-lès-Martel,Paris Austerlitz,FR,522,244,1,245,277,113.1,98,40.0,526.3,
12,CFR IC 472,1,București Nord,Ploiești Vest,,,,0,,,,,,,routing_failed
12,CFR IC 472,2,Ploiești Vest,Brașov,,,,0,,,,,,,routing_failed
12,CFR IC 472,3,Brașov,Sibiu,,,,0,,,,,,,routing_failed
12,CFR IC 472,4,Sibiu,Arad,,310,,0,,,,,,,routing_failed
12,CFR IC 472,5,Arad,Curtici,,65,,0,,,,,,,routing_failed
12,CFR IC 472,6,Curtici,Szolnok,,72,,0,,,,,,,routing_failed
12,CFR IC 472,7,Szolnok,Budapest Keleti,,82,,0,,,,,,,routing_failed
120,ČD EN 40458,1,Praha hl.n.,Praha-Holešovice,CZ,,6,1,7,,,2,28.6,8.0,no_timetable
120,ČD EN 40458,2,Praha-Holešovice,Ústí nad Labem hl.n.,CZ,,58,1,59,,,23,39.0,104.3,no_timetable
120,ČD EN 40458,3,Ústí nad Labem hl.n.,Děčín hl.n.,CZ,,14,1,15,,,6,40.0,22.7,no_timetable
120,ČD EN 40458,4,Děčín hl.n.,Bad Schandau,CZ+DE,,13,1,14,,,5,35.7,22.2,no_timetable
120,ČD EN 40458,5,Bad Schandau,Dresden Hbf,DE,,29,1,30,,,14,46.7,40.8,no_timetable
120,ČD EN 40458,6,Dresden Hbf,Dresden Neustadt,DE,,4,1,5,,,2,40.0,3.9,no_timetable
120,ČD EN 40458,7,Dresden Neustadt,Riesa,DE,,28,1,29,,,15,51.7,51.9,no_timetable
120,ČD EN 40458,8,Riesa,Leipzig Hbf,DE,,25,2,27,,,13,48.1,65.7,no_timetable
120,ČD EN 40458,9,Leipzig Hbf,Karlsruhe Hbf,DE,315,240,1,241,74,30.7,121,50.2,513.9,
120,ČD EN 40458,10,Karlsruhe Hbf,Baden-Baden,DE,22,14,1,15,7,46.7,8,53.3,29.0,
120,ČD EN 40458,11,Baden-Baden,Offenburg,DE,20,19,1,20,0,0.0,11,55.0,40.0,
120,ČD EN 40458,12,Offenburg,Freiburg (Breisgau) Hbf,DE,31,28,1,29,2,6.9,15,51.7,62.8,
120,ČD EN 40458,13,Freiburg (Breisgau) Hbf,Basel Bad Bf,CH+DE,39,33,1,34,5,14.7,17,50.0,61.3,
120,ČD EN 40458,14,Basel Bad Bf,Basel SBB,CH,25,4,1,5,20,,1,20.0,4.4,leg_too_short
120,ČD EN 40458,15,Basel SBB,Zürich HB,CH,104,47,1,48,56,116.7,14,29.2,89.9,
121,PKP IC 16170,1,Warszawa Wschodnia,Warszawa Centralna,PL,,39,1,40,,,16,40.0,41.8,no_timetable
121,PKP IC 16170,2,Warszawa Centralna,Warszawa Zachodnia,PL,,34,1,35,,,14,40.0,34.5,no_timetable
121,PKP IC 16170,3,Warszawa Zachodnia,Wrocław Gł.,PL,273,195,1,196,77,39.3,78,39.8,417.8,
121,PKP IC 16170,4,Wrocław Gł.,Jelenia Góra,PL,129,92,1,93,36,38.7,37,39.8,126.8,
121,PKP IC 16170,5,Jelenia Góra,Szklarska Poręba Górna,CZ+PL,60,196,0,196,-136,-69.4,79,40.3,175.2,router_slower_than_reality
122,PKP IC 38172,1,Zakopane,Kraków Gł.,PL,,113,1,114,,,45,39.5,135.8,no_timetable
122,PKP IC 38172,2,Kraków Gł.,Poznań Gł.,PL,367,214,1,215,152,70.7,86,40.0,424.2,
122,PKP IC 38172,3,Poznań Gł.,Szczecin Gł.,PL,142,96,1,97,45,46.4,38,39.2,210.0,
122,PKP IC 38172,4,Szczecin Gł.,Świnoujście,PL,97,67,1,68,29,42.6,27,39.7,111.3,
123,ZSSK R 680,1,Humenné,Strážske,SK,,6,1,7,,,2,28.6,9.6,no_timetable
123,ZSSK R 680,2,Strážske,Michalovce,SK,,8,1,9,,,3,33.3,14.3,no_timetable
123,ZSSK R 680,3,Michalovce,Bánovce nad Ondavou,SK,,6,1,7,,,2,28.6,9.7,no_timetable
123,ZSSK R 680,4,Bánovce nad Ondavou,Trebišov,SK,,8,1,9,,,3,33.3,10.7,no_timetable
123,ZSSK R 680,5,Trebišov,Košice,SK,,41,1,42,,,16,38.1,53.2,no_timetable
123,ZSSK R 680,6,Košice,Kysak,SK,,11,1,12,,,4,33.3,15.7,no_timetable
123,ZSSK R 680,7,Kysak,Margecany,SK,,24,0,24,,,10,41.7,19.2,no_timetable
123,ZSSK R 680,8,Margecany,Spišská Nová Ves,SK,,31,1,32,,,12,37.5,39.8,no_timetable
123,ZSSK R 680,9,Spišská Nová Ves,Poprad Tatry,SK,,18,1,19,,,7,36.8,26.5,no_timetable
123,ZSSK R 680,10,Poprad Tatry,Trnava,SK,232,156,1,157,75,47.8,62,39.5,291.2,
123,ZSSK R 680,11,Trnava,Bratislava-Vinohrady,SK,26,20,1,21,5,23.8,9,42.9,45.8,
123,ZSSK R 680,12,Bratislava-Vinohrady,Bratislava hl.st.,SK,9,4,1,5,4,,2,40.0,4.2,leg_too_short
124,PKP/ČD EC 460,1,Praha hl.n.,Jarosław,CZ+PL,,347,1,348,,,139,39.9,704.8,no_timetable
124,PKP/ČD EC 460,2,Jarosław,Lichkov,CZ+PL,,303,1,304,,,121,39.8,554.6,no_timetable
124,PKP/ČD EC 460,3,Lichkov,Międzylesie,CZ+PL,,7,1,8,,,3,37.5,8.4,no_timetable
124,PKP/ČD EC 460,4,Międzylesie,Kłodzko Miasto,PL,,22,1,23,,,9,39.1,34.6,no_timetable
124,PKP/ČD EC 460,5,Kłodzko Miasto,Wrocław Gł.,PL,,56,1,57,,,22,38.6,94.9,no_timetable
124,PKP/ČD EC 460,6,Wrocław Gł.,Poznań Gł.,PL,,73,1,74,,,30,40.5,164.6,no_timetable
124,PKP/ČD EC 460,7,Poznań Gł.,Gdańsk Gł.,PL,255,147,1,148,107,72.3,59,39.9,311.0,
124,PKP/ČD EC 460,8,Gdańsk Gł.,Gdynia Gł.,PL,25,12,1,13,12,92.3,5,38.5,21.0,
125,PKP TLK 35190,1,Kraków Gł.,Częstochowa,,,,0,,,,,,,routing_failed
125,PKP TLK 35190,2,Częstochowa,Łódź Kaliska,,,,0,,,,,,,routing_failed
125,PKP TLK 35190,3,Łódź Kaliska,Toruń Gł.,,,,0,,,,,,,routing_failed
125,PKP TLK 35190,4,Toruń Gł.,Gdynia Główna,,168,,0,,,,,,,routing_failed
125,PKP TLK 35190,5,Gdynia Główna,Łeba,,148,,0,,,,,,,routing_failed
126,PKP EN 430 / IC 28170,1,Przemyśl Gł.,Rzeszow Gł.,PL,,50,1,51,,,20,39.2,86.6,no_timetable
126,PKP EN 430 / IC 28170,2,Rzeszow Gł.,Tarnow,PL,,35,1,36,,,15,41.7,79.7,no_timetable
126,PKP EN 430 / IC 28170,3,Tarnow,Kraków Gł.,PL,,34,1,35,,,15,42.9,77.4,no_timetable
126,PKP EN 430 / IC 28170,4,Kraków Gł.,Katowice,PL,,57,1,58,,,23,39.7,88.0,no_timetable
126,PKP EN 430 / IC 28170,5,Katowice,Opole Gł.,PL,,57,1,58,,,23,39.7,96.9,no_timetable
126,PKP EN 430 / IC 28170,6,Opole Gł.,Wrocław Gł.,PL,,36,1,37,,,15,40.5,81.3,no_timetable
126,PKP EN 430 / IC 28170,7,Wrocław Gł.,Leszno,PL,52,43,1,44,8,18.2,18,40.9,96.1,
126,PKP EN 430 / IC 28170,8,Leszno,Poznań Gł.,PL,37,31,1,32,5,15.6,13,40.6,68.5,
126,PKP EN 430 / IC 28170,9,Poznań Gł.,Krzyz,PL,93,37,1,38,55,144.7,16,42.1,83.6,
126,PKP EN 430 / IC 28170,10,Krzyz,Szczecin Gł.,PL,74,59,1,60,14,23.3,24,40.0,126.4,
126,PKP EN 430 / IC 28170,11,Szczecin Gł.,Świnoujście,PL,85,67,1,68,17,25.0,27,39.7,111.3,
127,MÁV/PKP EN 476 / IC 406,1,Budapest Nyugati,Vac,HU,,23,1,24,,,9,37.5,33.2,no_timetable
127,MÁV/PKP EN 476 / IC 406,2,Vac,Nové Zámky,HU+SK,,54,1,55,,,21,38.2,88.0,no_timetable
127,MÁV/PKP EN 476 / IC 406,3,Nové Zámky,Bratislava hl.st.,SK,,51,1,52,,,20,38.5,90.9,no_timetable
127,MÁV/PKP EN 476 / IC 406,4,Bratislava hl.st.,Břeclav,CZ+SK,,46,1,47,,,18,38.3,82.1,no_timetable
127,MÁV/PKP EN 476 / IC 406,5,Břeclav,Katowice,CZ+PL,252,147,1,148,104,70.3,60,40.5,284.5,
127,MÁV/PKP EN 476 / IC 406,6,Katowice,Sosnowiec Główny,PL,17,21,0,21,-4,-19.0,8,38.1,10.9,router_slower_than_reality
127,MÁV/PKP EN 476 / IC 406,7,Sosnowiec Główny,Zawiercie,PL,29,68,1,69,-40,-58.0,27,39.1,71.7,router_slower_than_reality
127,MÁV/PKP EN 476 / IC 406,8,Zawiercie,Warszawa Centralna,PL,118,129,1,130,-12,-9.2,52,40.0,258.2,router_slower_than_reality
